"tz_id","druh_mista","mestska_cast","adresa","mista","zabor","lode","prodejni_doba","doba_provozu","druh_zbozi","vice_zaznamu","ulice","cislo_domu","cislo_parcely","ku","cislo_ku","tags"
5900,"TRŽNÍ MÍSTA","Praha 1","Jungmannovo nám., u bočního vchodu kostela Panny Marie Sněžné","1","3",0,"","příležitostně2.6.- 3.6.","drobné předměty vyrobené v chráněné dílně, publikace",0,"U kostela","","","","",""
6000,"TRŽNÍ MÍSTA","Praha 1","Jungmannovo nám. proti č. 4/764","1","2",0,"","příležitostně20 dní před vánočními a velikonoční-mi svátkya sv. Valentinem","staročeské cukrovinky, zdobené perníčky – ruční práce, pražené oříškové plody, turecký med",0,"","4/764","","","",""
6100,"TRŽNÍ MÍSTA","Praha 1","Jungmannovo nám. u č. 9/771 x 28. října u č. 18/771,  roh","1","2",0,"6.00-24.00","celoročně","trdlo, nealkoholické nápoje",0,"28. října","9/771","","","","Občerstvení"
6200,"TRŽNÍ MÍSTA","Praha 1","Kampa pod Karlovým mostem - oblouk u Márnice","10","20",0,"","celoročně","velikonoční, mikulášské a vánoční  zboží, výrobky tradičních řemesel (košíkářství, keramika, řezbářství, sklářství, kovářství, tkalcovství), výrobky uměleckých řemesel, výtvarné práce, výrobky ze dřeva, proutí, slámy, kůže, šperky, loutky, květiny a doplňkový sortiment, který se ke květinám váže,  cukrovinky, ovoce, balené potraviny, pečivo       občerstvení (stravovací služby), nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.",0,"","","","","","Ovoce, Zelenina;Vánoční trhy;Velikonoční trhy;Občerstvení;Alkohol;Květiny"
6300,"TRŽNÍ MÍSTA","Praha 1","Klárov, u st. metra A, nezasahuje do přístupové a výstupní cesty metra","1","2",0,"","celoročně","občerstvení (stravovací služby) - hot dog, balené nealkoholické nápoje",0,"Klárov","","","","","Občerstvení"
6400,"TRŽNÍ MÍSTA","Praha 1","Klárov, u st. metra A, nezasahuje do přístupové a výstupní cesty metra","1","14",0,"po-ne5.00-24.00","celoročně","tisk, tabák",0,"Klárov","","","","","Tabák"
6500,"TRŽNÍ MÍSTA","Praha 1","Klárov, levý chodník nájezdu na Mánesův most","1","2",0,"","celoročně","lodní lístky na vyhlídkové plavby",0,"Klárov;Mánesův most","","","","","lodní lístky na vyhlídkové plavby"
6600,"TRŽNÍ MÍSTA","Praha 1","Klárov, pravý chodník nájezdu na Mánesův most u vchodu do parku směrem k přístavišti lodi ADRIA","1","2",0,"po-ne9.00-22.00","celoročně","lodní lístky na vyhlídkové plavby",0,"Klárov;Mánesův most","","","","","lodní lístky na vyhlídkové plavby"
6700,"TRŽNÍ MÍSTA","Praha 1","Křižovnické nám.,parc. č. 1110,  k.ú. Staré Město u Karlova mostu - roh u zídky parčíku- u zídky parčíku před sochou","2","4",0,"po-ne10.00-22.00","celoročně","lodní lístky na vyhlídkové plavby",0,"","","1110","Staré Město","727024","lodní lístky na vyhlídkové plavby"
6800,"TRŽNÍ MÍSTA","Praha 1","Křižovnické nám.,  před přístupovým schodištěm ke galerii u Křížovníků, parc. č. 70, k.ú. Staré Město","1","2",0,"po-ne10.00-22.00","příležitostně1.2. - 31.12.","lodní lístky na vyhlídkové plavby",0,"","","70","Staré Město","727024","lodní lístky na vyhlídkové plavby"
6900,"TRŽNÍ MÍSTA","Praha 1","Křižovnické nám. u ústí Karlova mostu, v prostoru náměstí před domem č. 2/193","1","2",0,"","celoročně","lodní lístky na vyhlídkové plavby",0,"Karlova;Křižovnické náměstí","2/193","","","","lodní lístky na vyhlídkové plavby"
7000,"TRŽNÍ MÍSTA","Praha 1","Loretánská u č. 3/174","1","2",0,"po-ne8.00-22.00","příležitostně1.4. - 31.10.","občerstvení – zmrzlina",0,"Loretánská","3/174","","","","Zmrzlina;Občerstvení"
7100,"TRŽNÍ MÍSTA","Praha 1","Loretánské nám., u č. 8/102","1","2",0,"","příležitostně1.4. - 30.9.","zmrzlina",0,"Loretánské náměstí","8/102","","","","Zmrzlina"
7200,"TRŽNÍ MÍSTA","Praha 1","Loretánské nám. - na ostrůvku proti č. 2/208","2","4",0,"","celoročně","výtvarná díla – Praha, upomínkové předměty vztahující se k Praze nebo ČR s výjimkou textilních",0,"Loretánské náměstí","2/208","","","","Upomínkové předměty;Textil"
7300,"TRŽNÍ MÍSTA","Praha 1","Maiselova, nádvoří před vstupem do Maiselovy synagogy, parc. č. 11,k. ú. Staré Město","1","4",0,"po-ne9.00-20.00","celoročně","vstupenky na koncerty a další kulturní akce pořádané ve Španělské a Maiselově synagoze, propagační předměty související s pořádanými kulturními akcemi",0,"Maiselova","","11","Staré Město","727024",""
7400,"TRŽNÍ MÍSTA","Praha 1","Malostranské nám. – dolní část, u stanice TRAM","1","13",0,"po-ne","příležitostně do doby rekonstrukce náměstí","květiny a doplňkový sortiment, který se ke květinám váže",0,"Malostranské náměstí","","","","","Květiny"
7500,"TRŽNÍ MÍSTA","Praha 1","Malostranské nám. - dolní část v prostoru parkoviště","1","5",0,"po-ne6.00-22.00","celoročně","občerstvení, nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.",0,"Malostranské náměstí","","","","","Občerstvení;Alkohol"
7600,"TRŽNÍ MÍSTA","Praha 1","Malostranské nám. – dolní část v prostoru bývalého parkoviště","1","10",0,"po-ne6.00-22.00","příležitostnědo 31.10.2016","občerstvení         (stravovací služby), balené potraviny, nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.",0,"Malostranské náměstí","","","","","Občerstvení;Alkohol"
7700,"TRŽNÍ MÍSTA","Praha 1","Malostranské nám. – dolní část v prostoru bývalého parkoviště","110","110",0,"po-ne6.00-22.00","příležitostnědo 31.10.2016","občerstvení         (stravovací služby), balené potraviny, nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.",0,"Malostranské náměstí","","","","","Občerstvení;Alkohol"
7800,"TRŽNÍ MÍSTA","Praha 1","Malostranské nám.  u č. 23/37, podloubí domu","2","4",0,"po-ne8.00-22.00","celoročně","výtvarná díla – grafika, pohlednice, upomínkové předměty vztahující se k Praze nebo ČR s výjimkou textilních",0,"","23/37","","","","Upomínkové předměty;Textil"
7900,"TRŽNÍ MÍSTA","Praha 1","Malostranské nám.              dolní část náměstí u č. 25/2","1","7",0,"","celoročně","občerstvení         (stravovací služby), balené potraviny, nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.",0,"","25/2","","","","Občerstvení;Alkohol"
8000,"TRŽNÍ MÍSTA","Praha 1","Malostranské nám. - horní část u č.  25/2","1","8",0,"po-ne5.00-24.00","celoročně","tisk, tabák",0,"Malostranské náměstí","25/2","","","","Tabák"
8100,"TRŽNÍ MÍSTA","Praha 1","Melantrichova u č. 2/536, roh Havelská, rozšířený chodník","1","6",0,"po-ne7.00-21.00","celoročně","tisk, tabák",0,"Havelská;Melantrichova","2/536","","","","Tabák"
8200,"TRŽNÍ MÍSTA","Praha 1","Melantrichova u č. 2/536","1","4",0,"","celoročně","jízdenky na okružní jízdy městem, knižní průvodce, orientační plány, pohlednice",0,"Melantrichova","2/536","","","","Upomínkové předměty"
8300,"TRŽNÍ MÍSTA","Praha 1","Mostecká u č. 1/56","1","2",0,"","celoročně","lodní lístky na vyhlídkové plavby",0,"Mostecká","1/56","","","","lodní lístky na vyhlídkové plavby"
8400,"TRŽNÍ MÍSTA","Praha 1","nábřeží Ludvíka Svobody - náplavka, přístav Praha - Střed - plovoucí zařízení s kombinovaným provozem kotvící po proudu za Štefánikovým mostem","","",1,"dle provozního řádu přístavu Praha-Střed","celoročně","občerstvení (stravovací služby)",0,"nábřeží Ludvíka Svobody","","","","","Občerstvení"
8500,"TRŽNÍ MÍSTA","Praha 1","Na Florenci u č.  2/1016, u Masarykova nádraží, u zadního vchodu do Masarykova nádraží","1","10",0,"","celoročně","tisk, tabák",0,"Zadní;Na Florenci","2/1016","","","","Tabák"
8600,"TRŽNÍ MÍSTA","Praha 1","Na Florenci u č. 2/1016 u Masarykova nádraží, u zadního vchodu do Masarykova nádraží","1","15",0,"","celoročně","pečivo, dorty, chlebíčky, zákusky, obložené bagety, pizza, nealkoholické nápoje",0,"Zadní;Na Florenci","2/1016","","","","Občerstvení"
8700,"TRŽNÍ MÍSTA","Praha 1","Na Kampě u č. 7/493 v návaznosti na provozní okénko a provozovnu bistro Bruncvik","1","2",0,"pá, so, ne10.00-22.00","celoročně","občerstvení (stravovací služby)-opékané klobásy, nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.",0,"Provozní;Na Kampě","7/493","","","","Občerstvení;Alkohol"
8800,"TRŽNÍ MÍSTA","Praha 1","Na Kampě u č. 9/514 – proti schodům na Karlův most, u stromu za lavičkou","1","2",0,"","příležitostně1.5.- 31.10.","balená zmrzlina, nealko nápoje",0,"Na Kampě;Karlův most","9/514","","","","Zmrzlina"
8900,"TRŽNÍ MÍSTA","Praha 1","Na Kampě u č. 9/514 – u stromu za lavičkou","1","2",0,"10.00-22.00","celoročně","lodní lístky na vyhlídkové plavby",0,"Na Kampě","9/514","","","","lodní lístky na vyhlídkové plavby"
9000,"TRŽNÍ MÍSTA","Praha 1","Na Kampě u č. 9/514 – směrem k náplavce","1","2",0,"","celoročně","lodní lístky na vyhlídkové plavby",0,"Na Kampě","9/514","","","","lodní lístky na vyhlídkové plavby"
9100,"TRŽNÍ MÍSTA","Praha 1","Na Kampě u č. 9/514, pod Karlovým mostem, u schodů na most","1","2",0,"po-ne6.00-22.00","celoročně","lodní lístky na vyhlídkové plavby",0,"Na Kampě","9/514","","","","lodní lístky na vyhlídkové plavby"
9200,"TRŽNÍ MÍSTA","Praha 1","Na Opyši – areál Svatováclavské vinice a Villa Richter, okénko informací za branou vlevo při vstupu od Pražského hradu","1","5",0,"","celoročně","občerstvení - nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb., pečivo, zmrzlina, pohlednice, plány, mapy, umělecké předměty, vstupenky na akce v areálu",0,"Na Opyši","","","","","Upomínkové předměty;Zmrzlina;Občerstvení;Alkohol"
9300,"TRŽNÍ MÍSTA","Praha 1","Na Opyši – areál Svatováclavské vinice a Villa Richter, prostranství za branou vlevo při vstupu od Pražského hradu","1","70",0,"","celoročně","občerstvení – nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb.,  pečivo, zmrzlina, pohlednice, plány, mapy, umělecké předměty, vstupenky na akce v areálu",0,"Na Opyši","","","","","Upomínkové předměty;Zmrzlina;Občerstvení;Alkohol"
9400,"TRŽNÍ MÍSTA","Praha 1","Na Opyši – areál Svatováclavské vinice a Villa Richter, prostranství u kašny na vyhlídkové cestě ve Svatováclavské vinici","1","30",0,"","celoročně","občerstvení – nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb., pečivo, zmrzlina, pohlednice, plány, mapy, umělecké předměty, vstupenky na akce v areálu",0,"Na Opyši","","","","","Upomínkové předměty;Zmrzlina;Občerstvení;Alkohol"
9500,"TRŽNÍ MÍSTA","Praha 1","Na Opyši – areál Svatováclavské vinice a Villa Richter, okénko informací za branou vlevo při vstupu ze Starých zámeckých schodů","1","4",0,"","celoročně","občerstvení – nápoje včetně alkoholických kromě lihovin ve smyslu   § 132 písm. f) zákona č. 353/2003 Sb., o spotřebních daních, ve znění zákona č. 217/2005 Sb., pečivo, zmrzlina, pohlednice, plány, mapy, umělecké předměty, vstupenky na akce v areálu",0,"Na Opyši","","","","","Upomínkové předměty;Zmrzlina;Občerstvení;Alkohol"
9600,"TRŽNÍ MÍSTA","Praha 1","Na poříčí u č.1/1077 (pojízdný vozík)","1","3",0,"","celoročně","občerstvení – káva, pečivo, teplé a studené nápoje",0,"Na poříčí","1/1077","","","","Občerstvení"
9700,"TRŽNÍ MÍSTA","Praha 1","Na poříčí u č.  26/1047","1","8",0,"po-ne5.00-24.00","celoročně","tisk, tabák",0,"Na poříčí","26/1047","","","","Tabák"
9800,"TRŽNÍ MÍSTA","Praha 1","Na příkopěu č. 5/390 - 7/391","113 22","113 22",0,"po-ne00.00-24.00","do31.12.2017","občerstvení (stravovací služby), nealkoholické nápoje, svařené víno1 ks mrazícího boxu1 ks chladícího boxu",1,"Na příkopě","5/390,7/391","","","","Občerstvení"
9900,"TRŽNÍ MÍSTA","Praha 1","Na příkopě u č. 13/394","1","16",0,"po-ne00.00-24.00","celoročně","občerstvení (stravovací služby), nealkoholické nápoje, svařené víno, pečivo, kávové speciality, zmrzlina",0,"Na příkopě","13/394","","","","Zmrzlina;Občerstvení"
10000,"TRŽNÍ MÍSTA","Praha 1","Na příkopě u č. 14/854, roh ul. Panská","1","4",0,"po-ne8.30-20.00","celoročně","jízdenky na okružní jízdy městem, knižní průvodce, orientační plány, pohlednice",0,"Panská;Na příkopě","14/854","","","","Upomínkové předměty"
10100,"TRŽNÍ MÍSTA","Praha 1","Na příkopě u č.  17/1047, a č. 19/1096, chodník u začátku domu","1","2",0,"","příležitostně8.2. - 14.2.10 dnů před velikonoční sobotou včetně,29.11. -5.12. a 13.12. -23.12.","upomínkové předměty - zdobené perníčky",1,"Na příkopě","17/1047","","","","Upomínkové předměty"
10200,"TRŽNÍ MÍSTA","Praha 1","Na příkopě u č.  19/1096","1","10",0,"po-ne5.00-24.00","celoročně","tisk, tabák",0,"Na příkopě","19/1096","","","","Tabák"
10300,"TRŽNÍ MÍSTA","Praha 1","Na příkopě u č.  19/1096","1","2",0,"po-ne9.00-22.00","celoročně","čištění obuvi",0,"Na příkopě","19/1096","","","",""
10400,"TRŽNÍ MÍSTA","Praha 1","Na příkopě u č.  23/957","113 22","113 22",0,"po-ne00.00-24.00","do31.12.2017","občerstvení (stravovací služby), nealkoholické nápoje, svařené víno1ks mrazícího boxu1ks chladícího boxu",1,"Na příkopě","23/957","","","","Občerstvení"
10500,"TRŽNÍ MÍSTA","Praha 1","Na příkopě u č.  23/957","1","4",0,"po-ne8.00-20.00","celoročně","jízdenky na okružní jízdy městem, knižní průvodce, orientační plány, pohlednice, telefonní karty",0,"Na příkopě","23/957","","","","Upomínkové předměty"
10600,"TRŽNÍ MÍSTA","Praha 1","Na příkopě u č.  31/988","1","14",0,"","celoročně","květiny a doplňkový sortiment, který se ke květinám váže",0,"Na příkopě","31/988","","","","Květiny"
10700,"TRŽNÍ MÍSTA","Praha 1","Na příkopě u č.  31/988","1","10",0,"po-ne9.30-20.00","celoročně","tisk, tabák",0,"Na příkopě","31/988","","","","Tabák"
10800,"TRŽNÍ MÍSTA","Praha 1","Na příkopě u č.  33/969","1","4",0,"","celoročně","vstupenky na  okružní jízdy městem, knižní průvodce, orientační plány, pohlednice",0,"Na příkopě","33/969","","","","Upomínkové předměty"
10900,"TRŽNÍ MÍSTA","Praha 1","nám. Curieových u č. 7/901","1","5",0,"po-ne5.00-24.00","celoročně","tisk, tabák",0,"náměstí Curieových","7/901","","","","Tabák"
11000,"TRŽNÍ MÍSTA","Praha 1","nám. Republiky před OD Kotva - městský mobiliář","1","5",0,"po-ne5.00-24.00","celoročně","tisk, tabák",0,"náměstí Republiky","","","","","Tabák"
11100,"TRŽNÍ MÍSTA","Praha 1","nám. Republiky, u ústí ul. U Obecního domu při čelní straně výstupu ze stanice metra B","2","18",0,"","do 31.12.2016","květiny a doplňkový sortiment, který se ke květinám váže, tisk, tabák",0,"U Obecního domu;náměstí Republiky","","","","","Tabák;Květiny"
11200,"TRŽNÍ MÍSTA","Praha 1","nám. Republiky, na ostrůvku, proti č. 3a/2090","1","14",0,"po-ne5.00-24.00","celoročně","tisk, tabák",0,"","3,/2090","","","","Tabák"
11300,"TRŽNÍ MÍSTA","Praha 1","nám. Republiky u č. 3/1037","1","4",0,"","celoročně","jízdenky na okružní jízdy městem, knižní průvodce, orientační plány, pohlednice",0,"náměstí Republiky","3/1037","","","","Upomínkové předměty"
